organization_id,course_id,session_id,title,description,video_url,file_url,voice_id,audio_url,audio_script,media_url,media_prompt,media_gen_id,stability,key_concepts,related_competencies,resource_links,related_material_ids,due_date,weight,type,status,max_score,instructions_file_url,content_data,submission_type,id,created_date,updated_date,created_by_id,is_sample
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","6945d4fd6d3cd77b94642237","מטלת מפגש 1: יצירת מערך שיעור ראשון עם ChatGPT","צרו תיאור מפורט של מערך שיעור בנושא שאתם מלמדים, באמצעות ChatGPT. המערך צריך לכלול: מטרות השיעור, פעילויות, דפי עבודה והערכה. הגישו את ה-Prompt ששלחתם ל-ChatGPT ואת התוצר הסופי עם הסברים קצרים על בחירותיכם.","","","custom","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/151eb2142_audio_6945d4ff2b4798da3e9eac5b.mp3","[excited] ""היי כולם! מוכנים לעלות רמה? כי היום אתם הולכים לקבל כוחות על ממש מיוחדים! 

אז מה האתגר? זה כמו משחק... אנחנו מתחילים מ-Level 1, שבו אתם תיצור מערך שיעור ראשון עם ChatGPT. זה אומר שיש לכם את הכוח לתכנן הכל – ממטרות השיעור ועד לדפי עבודה והערכה. 

ב-Level 2, אתם תלמדו איך 'ללחוש למכונה' בעזרת Prompt Engineering, ולהפוך את השיעור שלכם למרשים אפילו יותר. אתם רק צריכים לכתוב הנחיות מדויקות... ואני מבטיח לכם שהמכונה תענה כמו שאתם רוצים! 

למה זה חשוב? כי אתם לא רק יוצרים מערך שיעור – אתם פותחים דלת ליכולות שלא חולמתם עליהן! תארו לעצמכם את הכוח שיש לכם לשפר את החוויה הכיתתית שלכם... זה הזמן להבריק!

אז קדימה, בואו נצא לדרך! הזמן שלכם לקבל כוחות על הגיע!""","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/9f0e35132_media_6945d4ff2b4798da3e9eac5b.png","A clean flat design icon showing a document with AI sparkles and a teacher's desk, modern educational colors in blue and green, simple vector illustration, isolated on white background, 4k quality.","","0.4","[{""term"":""Prompt Engineering"",""definition"":""כתיבת הנחיות ברורות ומדויקות למודל AI להשגת תוצאה מיטבית""},{""term"":""מערך שיעור"",""definition"":""תכנון מובנה של שיעור הכולל מטרות, פעילויות, חומרים והערכה""}]","[]","[""https://bdnhost.net/Resources/%D7%91%D7%99%D7%A0%D7%94_%D7%9E%D7%9C%D7%90%D7%9B%D7%95%D7%AA%D7%99%D7%AA_%D7%91%D7%9B%D7%99%D7%AA%D7%94__%D7%9E%D7%9E%D7%A4%D7%97%D7%99%D7%93_%D7%9C%D7%9E%D7%A2%D7%A6%D7%99%D7%9D_learning_unit.html""]","[""694654f1c00903d20321c5c5"",""694654f1c00903d20321c5c6""]","2025-12-31","10","project","open","100","","","online","6945d4ff2b4798da3e9eac5b","2025-12-19T22:43:11.178000","2025-12-27T23:08:25.022000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4c02b61f4169375032","פרויקט גמר - הגשה סופית + הצגה","הפרויקט המוגמר כולל: קוד, תיעוד, הרצה חיה, ומצגת להצגה (10 דקות).","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/3b3eaa57f_audio_6942ae578b6cc5827f6df40d.mp3","","","","","","[{""term"":""קוד תוכנה"",""definition"":""קוד התוכנה הוא סדרת הפקודות שכתובות בשפה תכנותית, המאפשרות למחשב לבצע פעולות מסוימות. בפרויקט, הקוד יהיה חלק מהיישום שפותח.""},{""term"":""תיעוד טכני"",""definition"":""תיעוד טכני כולל את כל המידע וההסברים הדרושים להבנה ולשימוש בקוד התוכנה, כך שהמשתמשים או המפתחים יוכלו להבין את המערכת בקלות.""},{""term"":""הרצה חיה"",""definition"":""הרצה חיה מתייחסת לביצוע של היישום בסביבה אמיתית שבה ניתן לבדוק את הפונקציות שבוצעו בקוד ואת התגובות של המערכת.""},{""term"":""מצגת"",""definition"":""מצגת היא כלי עזר להצגה המאפשר להציג מידע בצורה ויזואלית, ולהסביר את מרכיבי הפרויקט בפני הקהל תוך כדי מדידה של המשאבים והזמן.""},{""term"":""פרויקט גמר"",""definition"":""פרויקט גמר הוא עבודה מעשית המבוצעת בסוף הקורס, שמטרתה להציג את הידע והיכולות שצברו התלמידים במהלך הלימודים.""}]","[]","[""https://bdnhost.net/Resources/presentation_skills.html"",""https://bdnhost.net/Resources/building-impressive-digital-portfolio.html""]","[]","2026-02-18","35","project","open","100","","","online","6942ae578b6cc5827f6df40d","2025-12-17T13:21:27.388000","2025-12-23T11:54:34.585000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4c9d314308caad7e65","פרויקט גמר - הגשה ראשונית","הגישו את התכנון המלא של הפרויקט: מטרה, ארכיטקטורה, טכנולוגיות, לוח זמנים.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/993a4ba68_audio_6942ae56557cbb8bde1497f0.mp3","","","","","","[{""term"":""מטרה"",""definition"":""הגדרה ברורה של התוצאה הרצויה מהפרויקט, כולל מה הבעיה או הצורך שהפרויקט מתכוון לפתור.""},{""term"":""ארכיטקטורה"",""definition"":""האסטרטגיה הכוללת של פרויקט, המתארת את המבנה של המערכת ואופן השילוב בין רכיבים שונים.""},{""term"":""טכנולוגיות"",""definition"":""באילו כלים, שפות תכנה או פלטפורמות מתכוונים להשתמש במהלך פיתוח הפרויקט כדי להשיג את המטרה.""},{""term"":""לוח זמנים"",""definition"":""תוכנית מפורטת המתארת את השלבים השונים של הפרויקט ומתי צפויים להתבצע, כולל תאריכים לזמן הביצוע.""},{""term"":""סקירה ספרותית"",""definition"":""מאגר ידע על נושאים רלוונטיים עבור הפרויקט מתוך מקורות מדעיים או טכנולוגיים, שיכול לעזור בביסוס ההצעות והפתרונות.""}]","[]","[""https://bdnhost.net/Resources/presentation_skills.html"",""https://bdnhost.net/Resources/career_prep.html""]","[]","2026-02-10","5","project","open","100","","{""milestones"":[{""title"":""תכנון"",""deadline"":""2026-02-07""},{""title"":""MVP"",""deadline"":""2026-02-14""},{""title"":""גרסה סופית"",""deadline"":""2026-02-17""}]}","online","6942ae56557cbb8bde1497f0","2025-12-17T13:21:26.908000","2025-12-23T11:54:32.046000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4c9d05277e02c90138","Deployment לProduction","העלו את האפליקציה שבניתם ל-Render או Railway. וודאו שהיא נגישה באינטרנט ועובדת.","https://www.youtube.com/watch?v=abc123xyz","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/1103c4173_audio_6942ae560f05deb9694b8a03.mp3","","","","","","[{""term"":""Deployment"",""definition"":""העלאה לסביבת ייצור""},{""term"":""Environment Variables"",""definition"":""משתני סביבה""},{""term"":""CI/CD"",""definition"":""אינטגרציה ופריסה רציפה""}]","[]","[""https://bdnhost.net/Resources/github_guide.html"",""https://bdnhost.net/Resources/docker-usage-guide.html""]","[]","2026-02-03","3","assignment","open","100","","","online","6942ae560f05deb9694b8a03","2025-12-17T13:21:26.394000","2025-12-19T14:12:08.210000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4c50a9edf0731e8a7a","REST API עם Flask/FastAPI","בנו REST API שמספק שירותי AI. לפחות 3 endpoints שונים. התיעוד חובה!","https://www.youtube.com/watch?v=7t2alSnE2-I","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/a663ae6b6_audio_6942ae55c068b150c8ffb885.mp3","","","","","","[{""term"":""REST API"",""definition"":""ממשק תכנות יישומים""},{""term"":""Endpoint"",""definition"":""נקודת קצה לבקשות""},{""term"":""HTTP Methods"",""definition"":""GET, POST, PUT, DELETE""}]","[]","[""https://bdnhost.net/Resources/python_guide.html""]","[]","2026-01-27","5","project","open","100","","{""milestones"":[{""id"":""1"",""title"":""תכנון ה-API"",""description"":""הגדרת הפונקציות וה-endpoints של ה-API, כולל קביעת פרמטרים, סוגי בקשות (GET, POST) ופורמטים של קלט ופלט."",""percentage"":20,""dueDateOffset"":7},{""id"":""2"",""title"":""פיתוח ה-API"",""description"":""יישום ה-endpoints באמצעות Flask או FastAPI, כולל טיפול בבקשות, עיבוד נתונים ושילוב מודולי AI מתאימים."",""percentage"":40,""dueDateOffset"":14},{""id"":""3"",""title"":""תיעוד ה-API"",""description"":""כתיבת תיעוד מקיף וברור ל-API, כולל דוגמאות לשימוש, הסברים על פרמטרים ותגובות, והכוונה למשתמשים."",""percentage"":20,""dueDateOffset"":21},{""id"":""4"",""title"":""בדיקות ואופטימיזציה"",""description"":""בדיקת ה-API לוודא שהוא פועל כמצופה, כולל טיפול בשגיאות, אופטימיזציה לביצועים והבטחת אבטחת המידע."",""percentage"":20,""dueDateOffset"":28}],""guidelines"":""על הסטודנטים להגיש את הפרויקט כקוד מקור מלא, כולל קבצי תיעוד, דוגמאות לשימוש והסברים על כל פונקציה. יש להקפיד על קוד נקי ומסודר, שימוש בטכניקות תכנות מודרניות, והקפדה על עקרונות ה-AI הנלמדים בקורס. הגשה מאוחרת תגרום לניכוי נקודות מהציון הסופי.""}","online","6942ae55c068b150c8ffb885","2025-12-17T13:21:25.838000","2025-12-19T14:12:09.396000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4c061a24d834909830","AI Agent עם Function Calling","בנו AI Agent שיכול לבצע פעולות: חיפוש ברשת, שליחת מיילים, שמירת קבצים, וכו'. השתמשו ב-Function Calling של OpenAI.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/01d6028d2_audio_6942ae5541c2e5e176e51385.mp3","","","","","","[{""term"":""AI Agent"",""definition"":""סוכן AI שמבצע משימות""},{""term"":""Function Calling"",""definition"":""קריאה לפונקציות מהמודל""},{""term"":""Tool Use"",""definition"":""שימוש בכלים חיצוניים""}]","[]","[""https://bdnhost.net/Resources/agentic-ai-for-managers.html"",""https://bdnhost.net/Resources/python_guide.html""]","[]","2026-01-20","6","project","open","100","","{""milestones"":[{""title"":""Function Calling בסיסי"",""deadline"":""2026-01-17""},{""title"":""Agent מלא"",""deadline"":""2026-01-20""}]}","online","6942ae5541c2e5e176e51385","2025-12-17T13:21:25.236000","2025-12-19T11:01:28.588000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4ba81fc7070c73ad89","מערכת RAG - Chat with Documents","בנו מערכת RAG מלאה שמאפשרת לשאול שאלות על אוסף מסמכים. השתמשו ב-LangChain ו-ChromaDB.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/027b888bc_audio_6942ae542d4b6c3dee65f520.mp3","","","","","","[{""term"":""RAG"",""definition"":""Retrieval Augmented Generation""},{""term"":""Embeddings"",""definition"":""ייצוג טקסט כווקטורים""},{""term"":""Vector Database"",""definition"":""מסד נתונים לחיפוש סמנטי""}]","[]","[""https://bdnhost.net/Resources/understanding-llms-how-it-works.html"",""https://bdnhost.net/Resources/ai_basics.html""]","[]","2026-01-13","6","project","open","100","","{""milestones"":[{""title"":""טעינת מסמכים"",""deadline"":""2026-01-10""},{""title"":""שילוב Vector DB"",""deadline"":""2026-01-12""},{""title"":""הגשה סופית"",""deadline"":""2026-01-13""}]}","online","6942ae542d4b6c3dee65f520","2025-12-17T13:21:24.728000","2025-12-19T14:12:10.515000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4b9237e1344e552de9","Excel Bot - שאלות ותשובות על נתונים","צרו בוט שמאפשר לשאול שאלות על נתונים שב-Excel. הבוט משתמש ב-pandas ו-AI כדי לענות.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/e59ca1376_audio_6942ae5471265951e58fa6b3.mp3","","","","","","[{""term"":""בוט"",""definition"":""תוכנה המיועדת לנהל שיחות עם משתמשים, בדרך כלל בשיחה טקסטואלית, ישירות מתוך אפליקציה או פלטפורמה.""},{""term"":""pandas"",""definition"":""ספריית Python מתקדמת המיועדת לניהול וניתוח נתונים בצורה נוחה ומהירה, עם כלים לעבודה עם מסדי נתונים גדולים.""},{""term"":""בינה מלאכותית (AI)"",""definition"":""טכנולוגיה המאפשרת למחשבים לבצע משימות שדורשות אינטליגנציה אנושית, כמו הבנת שפה טבעית וניתוח נתונים.""},{""term"":""שאלות ותשובות"",""definition"":""מערכת המאפשרת למשתמשים לשאול שאלות ולקבל תשובות ממקורות נתונים, ובמקרה זה, נתוני Excel.""},{""term"":""נתוני Excel"",""definition"":""מידע המאוחסן בקובצי Excel, שבו ניתן לנתח, לערוך ולהשוות נתונים בצורה נוחה.""}]","[]","[""https://bdnhost.net/Resources/excel_student.html""]","[]","2026-01-06","2","assignment","open","100","","","online","6942ae5471265951e58fa6b3","2025-12-17T13:21:24.253000","2025-12-23T11:54:34.547000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4b9237e1344e552de9","מערכת דוחות Excel אוטומטית","בנו מערכת שמקבלת Excel עם נתונים גולמיים, מנתחת עם pandas ו-AI, ויוצרת דוח מסודר עם גרפים וסטטיסטיקות.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/b2e70b67f_audio_6942ae5384492b26d89ed531.mp3","","","","","0.5","[{""term"":""pandas"",""definition"":""ספרייה לעיבוד נתונים""},{""term"":""DataFrame"",""definition"":""מבנה נתונים טבלאי""},{""term"":""Visualization"",""definition"":""הצגה ויזואלית של נתונים""}]","[]","[""https://bdnhost.net/Resources/excel_student.html"",""https://bdnhost.net/Resources/data_analysis_guide.html""]","[""6947d566eaf990c70fa923c1""]","2026-01-06","2","assignment","open","100","","","online","6942ae5384492b26d89ed531","2025-12-17T13:21:23.823000","2025-12-30T11:29:07.705000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4bb25a0a00aac1fa28","מחולל דוחות דינמי","<p>צרו סקריפט שמייצר דוח Word או PDF מתבנית + נתונים. למשל: דוח סטטוס פרויקט, דוח תקלות רכב, ח וכו'.</p>","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/4d3fa2141_audio_6942ae539afca9d7c9aa6c03.mp3","","","","","0.5","[{""term"":""דוח דינמי"",""definition"":""דוח שנוצר אוטומטית ע based על נתונים משתנים, ומכיל מידע עדכני שניתן לשנות בקלות בהתאם לצורך.""},{""term"":""סקריפט"",""definition"":""קוד מתוכנת שמבצע משימות אוטומטיות, לדוגמה ייצור דוחות, עיבוד נתונים, והפקת תוצרים שונים.""},{""term"":""תבנית דוח"",""definition"":""מסמך מעוצב מראש שמקנה מבנה קבוע לדוח, שבו ניתן להכניס נתונים משתנים.""},{""term"":""פורמט PDF"",""definition"":""פורמט לקובצי מסמכים שמבטיח תצוגה אחידה בכל המכשירים, מאפשר שמירה על העיצוב המקורי של הדוח.""},{""term"":""נתונים משתנים"",""definition"":""מידע שמתקבל ממקורות שונים ומיועד להיבדק ולעובד בתוך הדוח, כגון נתוני סטטוס פרויקט או תקלות רכב.""}]","[]","[""https://bdnhost.net/Resources/file-management.html""]","[""6947d566eaf990c70fa923c1"",""69480f74da89509ab874ea92""]","2025-12-30","2","assignment","open","100","","","online","6942ae539afca9d7c9aa6c03","2025-12-17T13:21:23.279000","2025-12-31T12:22:59.690000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4bb25a0a00aac1fa28","מסכם מסמכים אוטומטי","בנו מערכת שמקבלת תיקיה מלאה ב-PDFs, קוראת אותם, ומסכמת כל אחד עם AI. התוצאה: דוח Word מרוכז עם כל הסיכומים.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/bef2ea183_audio_6942ae5261dcbaaf407c60c5.mp3","","","","","","[{""term"":""PyPDF2"",""definition"":""ספרייה לקריאת וכתיבת PDF""},{""term"":""python-docx"",""definition"":""ספרייה ליצירת מסמכי Word""},{""term"":""Batch Processing"",""definition"":""עיבוד המוני של קבצים""}]","[]","[""https://bdnhost.net/Resources/file-management.html"",""https://bdnhost.net/Resources/python_guide.html""]","[]","2025-12-30","2","assignment","open","100","","","online","6942ae5261dcbaaf407c60c5","2025-12-17T13:21:22.800000","2025-12-19T14:08:49.194000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4bafe25feb357620c2","דוח אוטומטי שבועי","צרו סקריפט שרץ אוטומטית ויוצר דוח שבועי על נושא מתחום הלימוד. הדוח בHTML או PDF עם תובנות מAI.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/4f6c466a4_audio_6942ae5294810157900c3152.mp3","","","","","","[{""term"":""דוח אוטומטי"",""definition"":""תהליך הפקת דוח באופן אוטומטי ללא התערבות ידנית, המבוסס על נתונים שנאספים ומעובדים.""},{""term"":""שפת תכנות"",""definition"":""שפה שבעזרתה נכתבים הסקריפטים ליצירת הדוחות, כגון פייתון או ג'אווה סקריפט.""},{""term"":""פורמט HTML"",""definition"":""פורמט בניית דפי אינטרנט המאפשר יצירת דוחות שניתן להציגם בדפדפן.""},{""term"":""AI וניתוח נתונים"",""definition"":""שימוש בטכנולוגיות אינטליגנציה מלאכותית לניתוח נתונים ולביצוע תובנות ולמידה מתוך נתונים.""},{""term"":""ספריות לתמיכה"",""definition"":""כלים או מסגרות עבודה (Frameworks) בתכנות שמקלות על עבודה עם נתונים ודוחות, כמו Pandas או Matplotlib.""}]","[]","[""https://bdnhost.net/Resources/python_guide.html""]","[]","2025-12-23","2","assignment","open","100","","","online","6942ae5294810157900c3152","2025-12-17T13:21:22.294000","2025-12-23T11:54:32.132000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4bafe25feb357620c2","מערכת Scraping + AI מלאה","בנו מערכת שאוספת מידע מהאינטרנט ומנתחת אותו עם AI. למשל: חדשות + סיכום, ביקורות + sentiment, מחירים + המלצות. המערכת חייבת לעבוד אוטומטית.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/c9245c3f6_audio_6942ae51b7def1a2ab304b0e.mp3","","","","","","[{""term"":""Scraping"",""definition"":""תהליך אוטומטי של איסוף נתונים מאתרים שונים באינטרנט לצורך ניתוח או שמירה.""},{""term"":""AI (אינטליגנציה מלאכותית)"",""definition"":""טכנולוגיות המאפשרות למכונות ללמוד מנתונים ולבצע משימות חכמות, כגון ניתוח טקסטים והבנה של רגשות.""},{""term"":""Sentiment Analysis"",""definition"":""שיטה לניתוח טקסטים כדי לקבוע את הרגש או התחושה שמובע בהם, לדוגמה, חיובי, שלילי או נייטרלי.""},{""term"":""Automation"",""definition"":""תהליך שבו המערכת פועלת באופן אוטומטי, ללא צורך בהתערבות ידנית, כדי לחסוך בזמן ולשפר יעילות.""},{""term"":""Data Analysis"",""definition"":""תהליך עיבוד וניתוח נתונים על מנת להפיק תובנות, לזהות תבניות ולקבל החלטות מבוססות על המידע.""}]","[]","[""https://bdnhost.net/Resources/web_scraping_guide.html"",""https://bdnhost.net/Resources/data_analysis_guide.html"",""https://bdnhost.net/Resources/chatgpt_guide.html""]","[]","2025-12-23","5","project","open","100","","{""milestones"":[{""title"":""Scraper מוכן"",""deadline"":""2025-12-20""},{""title"":""שילוב AI"",""deadline"":""2025-12-22""},{""title"":""הגשה סופית"",""deadline"":""2025-12-23""}]}","online","6942ae51b7def1a2ab304b0e","2025-12-17T13:21:21.754000","2025-12-23T11:54:32.810000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4bd5a820b4b864e01b","ניתוח מתקדם של נתונים","קחו את הנתונים מהמטלה הקודמת, נתחו אותם עם pandas, וצרו דוח עם גרפים. הוסיפו תובנות מעניינות.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/0e4895f7b_audio_6942ae51757c119b7674966f.mp3","","","","","","[{""term"":""Pandas"",""definition"":""ספריית Python המיועדת לניתוח נתונים, המספקת מבנים כמו DataFrame ו-Series לניהול וניתוח נתונים בקלות.""},{""term"":""DataFrame"",""definition"":""ממידת נתונים דו-ממדית בפורמט טבלה, המהווה בסיס עיקרי לעבודה עם pandas וניתוח נתונים.""},{""term"":""גרפים"",""definition"":""ייצוג גרפי של נתונים, כמו גרף קווים או עמודות, המסייע להבנת דפוסים ומגמות בנתונים.""},{""term"":""תובנות נתונים"",""definition"":""ממצאים או מסקנות שהוסקו מניתוח הנתונים, אשר יכולים לשמש להנחות החלטות ולהבנת התופעות הנחקרות.""},{""term"":""אנליזת נתונים"",""definition"":""תהליך של בדיקה ופרשנות של נתונים במטרה לחשוף דפוסים, מגמות ותובנות חשובים.""}]","[]","[""https://bdnhost.net/Resources/data_analysis_guide.html""]","[]","2025-12-16","2","assignment","open","100","","","online","6942ae51757c119b7674966f","2025-12-17T13:21:21.346000","2025-12-23T11:54:32.153000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4bd5a820b4b864e01b","Web Scraper ראשון","כתבו Scraper שאוסף מידע מאתר לבחירתכם. לפחות 3 שדות לכל פריט, שמירה ב-CSV, טיפול בשגיאות. חשוב: בדקו robots.txt ו-Terms of Service!","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/6283a2822_audio_6942ae509f543704c38e9151.mp3","","","","","","[{""term"":""Web Scraping"",""definition"":""איסוף נתונים מאתרי אינטרנט""},{""term"":""BeautifulSoup"",""definition"":""ספרייה לניתוח HTML""},{""term"":""CSS Selectors"",""definition"":""שיטה למציאת אלמנטים בHTML""}]","[]","[""https://bdnhost.net/Resources/web_scraping_guide.html"",""https://bdnhost.net/Resources/python_guide.html""]","[]","2025-12-16","2","assignment","open","100","","","online","6942ae509f543704c38e9151","2025-12-17T13:21:20.669000","2025-12-19T14:12:17.062000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4bbb68a11fdc0ad17d","Chatbot מתמחה","צרו Chatbot מתמחה בנושא ספציפי מתחום הלימוד שלכם. למשל: בוט לאבחון תקלות רכב, בוט לדיבאגינג קוד, בוט ליעוץ טכני.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/58e5875c1_audio_6942ae506d394872a3a7d22e.mp3","","","","","","[{""term"":""בוט (Chatbot)"",""definition"":""יישום מבוסס AI המיועד לתקשר עם משתמשים בשפה טבעית, ניתן להשתמש בו למתן מידע, פתרון בעיות או ביצוע משימות מסוימות.""},{""term"":""אבחון תקלות רכב"",""definition"":""תהליך זיהוי וניתוח בעיות ברכב, הכולל שימוש בכלים טכנולוגיים ואנליטיים כדי לקבוע את מקור הבעיה.""},{""term"":""למידת מכונה (Machine Learning)"",""definition"":""תחום ב-AI שבו המחשבים לומדים ומפתחים יכולות לבצע משימות על בסיס דוגמאות קיימות מבלי להיות מתכנתים מראש.""},{""term"":""דיבאגינג קוד"",""definition"":""תהליך זיהוי ותיקון שגיאות בקוד תוכנה, כדי להבטיח שהקוד פועל בצורה תקינה.""},{""term"":""ייעוץ טכני"",""definition"":""מתן המלצות ועזרה מקצועית בנוגע לבעיות טכניות, כולל הצעות לפתרונות ותפעול נכון של מערכות טכנולוגיות.""}]","[]","[""https://bdnhost.net/Resources/prompt-engineering-guide.html""]","[]","2025-12-09","2","assignment","open","100","","","online","6942ae506d394872a3a7d22e","2025-12-17T13:21:20.136000","2025-12-23T11:54:33.124000","693824c5c1ad33c1f114ebd3","false"
