organization_id,course_id,session_number,title,description,objectives,duration_hours,date,start_time,end_time,status,location,video_conference_link,zoom_meeting_id,recording_url,presentation_url,voice_id,audio_url,audio_script,media_url,media_prompt,media_gen_id,stability,teacher_notes,materials_link,id,created_date,updated_date,created_by_id,is_sample
"69391901350762829f9a50b1","694d3168f337ce53621094a1","3","Deep Dive: קורס מעשי לשיווק Techniques","מטרת המפגש: Deep Dive: קורס מעשי לשיווק Techniques. תרגולים מעשיים ודוגמאות.","להבין וליישם: Deep Dive: קורס מעשי לשיווק Techniques","3","2026-01-08","18:00","21:00","planned","Online","","","","","","","שלום וברוכים הבאים למפגש 3: Deep Dive: קורס מעשי לשיווק Techniques. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d3168ead30d5cbd5c9ba9","2025-12-25T12:43:20.996000","2025-12-25T12:43:20.996000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d3168f337ce53621094a1","2","קורס מעשי לשיווק — Practical Skills","מטרת המפגש: קורס מעשי לשיווק — Practical Skills. תרגולים מעשיים ודוגמאות.","להבין וליישם: קורס מעשי לשיווק — Practical Skills","3","2026-01-01","18:00","21:00","planned","Online","","","","","","","שלום וברוכים הבאים למפגש 2: קורס מעשי לשיווק — Practical Skills. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d31681547e4b6776e8929","2025-12-25T12:43:20.888000","2025-12-25T12:43:20.888000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d3168f337ce53621094a1","1","Intro to קורס מעשי לשיווק","מטרת המפגש: Intro to קורס מעשי לשיווק. תרגולים מעשיים ודוגמאות.","להבין וליישם: Intro to קורס מעשי לשיווק","3","2025-12-25","18:00","21:00","planned","Online","","","","","","","שלום וברוכים הבאים למפגש 1: Intro to קורס מעשי לשיווק. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d31684084c533c2ec748c","2025-12-25T12:43:20.739000","2025-12-25T12:43:20.739000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694c5fa8ec438f8422e0dc02","6","סיכום, אנליטיקס ובינה מלאכותית","איך מודדים הצלחה? מבוא ל-Google Analytics. בנוסף, סדנה מעשית על שימוש ב-ChatGPT לייעול העבודה השיווקית וסיכום הקורס.","בניית דשבורד מדדים בסיסי והצגת פרויקט הגמר.","3","2024-11-19","18:00","21:00","planned","Online","","","","","","","הגענו לקו הסיום! [excited] היום נסגור את המעגל. נלמד איך לקרוא את הנתונים כדי להשתפר כל הזמן, ואיך הבינה המלאכותית יכולה להיות העוזרת האישית שלכם. [pauses] אני גאה בדרך שעשיתם.","","A futuristic robot hand shaking a human hand, symbolizing AI collaboration. Background of data streams and binary code fading into white. Clean, high-tech, optimistic mood.","","0.5","להקדיש את השעה האחרונה להצגת פרויקטים של סטודנטים.","","694c5fa96635e12b39a38ce0","2025-12-24T21:48:25.506000","2025-12-24T21:48:25.506000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694c5fa8ec438f8422e0dc02","5","שימור לקוחות: אימייל מרקטינג ו-WhatsApp","יותר זול לשמר לקוח מאשר להביא חדש. נלמד על רשימות תפוצה, ניוזלטרים, ואוטומציות פשוטות בוואטסאפ ביזנס.","כתיבת סדרת מסרים אוטומטית ללקוח חדש.","3","2024-11-12","18:00","21:00","planned","Online","","","","","","","הכסף הגדול נמצא ברשימה. [whispers] כן, כן. לא בפייסבוק, אלא בלקוחות שכבר קנו מכם. היום נלמד איך להפוך לקוח חד פעמי ללקוח חוזר ונאמן בעזרת מיילים ווואטסאפ, בלי להציק.","","Illustration of an envelope turning into a digital message flying towards a smartphone. Warm colors, friendly and inviting atmosphere, flat design style with depth.","","0.5","להביא דוגמאות למערכות דיוור חינמיות (כמו Mailchimp או Smoove).","","694c5fa97554d883d24c5c79","2025-12-24T21:48:25.314000","2025-12-24T21:48:25.314000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694c5fa8ec438f8422e0dc02","4","להיות על המפה: Google My Business ו-SEO מקומי","איך לקוחות מוצאים אתכם בגוגל? הקמת פרופיל עסק בגוגל, איסוף ביקורות, ומבוא לקידום אורגני (SEO) לאתרים קטנים.","אופטימיזציה מלאה של פרופיל Google My Business.","3","2024-11-05","18:00","21:00","planned","Online","","","","","","","מי מכם חיפש לאחרונה עסק בגוגל? [pauses] כולם, נכון. אם אתם לא שם, אתם לא קיימים. היום נלמד איך להופיע ראשונים במפה כשהלקוח מחפש את השירות שלכם באזור שלכם.","","A 3D rendering of a Google Maps pin location marker glowing on a stylized map of a city. Surrounding icons of stars and search magnifying glasses. Clean, isometric view, bright daylight lighting.","","0.5","להדגיש את החשיבות של ביקורות ודירוגים.","","694c5fa975bb923f3cbbfff7","2025-12-24T21:48:25.064000","2025-12-24T21:48:25.064000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694c5fa8ec438f8422e0dc02","3","קידום ממומן במטא (Facebook & Instagram Ads)","הקמת קמפיין ממומן מא' ועד ת'. בחירת מטרת קמפיין, טרגוט קהלים, הגדרת תקציב וניתוח תוצאות ראשוניות.","הקמת קמפיין לידים או תנועה במערכת מנהל המודעות.","3","2024-10-29","18:00","21:00","planned","Online","","","","","","","אוקיי, עכשיו אנחנו שמים כסף על השולחן. [serious] הקידום הממומן הוא המנוע שיכול להביא לכם לקוחות כבר מחר בבוקר. אבל... [pauses] צריך לעשות את זה חכם כדי לא לשרוף תקציב. בואו נצלול למנהל המודעות.","","Futuristic interface showing digital advertising metrics, target audience icons, and budget sliders. Blue and purple neon lighting, cyber-tech style, detailed and sharp.","","0.5","לוודא שלכל התלמידים יש גישה ל-Business Manager לפני השיעור.","","694c5fa80d069324ac3de535","2025-12-24T21:48:24.881000","2025-12-24T21:48:24.881000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694c5fa8ec438f8422e0dc02","2","תוכן המלך: יצירת תוכן לרשתות חברתיות","איך יוצרים תוכן שגורם למעורבות? נלמד עקרונות קופירייטינג, שימוש ב-Canva לעיצוב, ותכנון גאנט תוכן חודשי.","יצירת 3 פוסטים מעוצבים + כתיבת טקסט שיווקי מניע לפעולה.","3","2024-10-22","18:00","21:00","planned","Online","","","","","","","היום אנחנו נכנסים למעבדה היצירתית. [excited] תוכן הוא הדלק של השיווק שלכם. נלמד איך לכתוב כותרות שעוצרות את הגלילה, ואיך לעצב פוסטים שנראים מיליון דולר, גם אם אין לכם מעצב גרפי.","","Close up of a smartphone screen displaying a vibrant Instagram feed layout. Background shows a blurred laptop with design software open. Bright, colorful, modern aesthetic, 8k resolution.","","0.5","להדגים שימוש ב-Canva בשידור חי. להראות תבניות מוכנות.","","694c5fa8ca0386bc1cac53e7","2025-12-24T21:48:24.554000","2025-12-24T21:48:24.554000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694c5fa8ec438f8422e0dc02","1","יסודות האסטרטגיה: בידול וקהל יעד","במפגש הראשון נבנה את הבסיס השיווקי: מי הלקוח האידיאלי (פרסונה), מהי הצעת הערך הייחודית (USP), ואיך בונים משפך שיווקי בסיסי.","הסטודנט ידע להגדיר פרסונה מדויקת ולנסח משפט בידול עסקי.","3","2024-10-15","18:00","21:00","planned","Online","","","","","","","ערב טוב לכולם. [thoughtful] לפני שאנחנו רצים לפתוח קמפיינים בפייסבוק, אנחנו חייבים לעצור ולשאול: למי אנחנו מוכרים? [pauses] רוב העסקים נכשלים כי הם מנסים למכור לכולם. היום נלמד איך לדבר בדיוק לאדם שצריך אתכם.","","Cinematic shot of a diverse group of people brainstorming around a whiteboard filled with sticky notes and flowcharts. Focus on the word 'STRATEGY' written in bold. Soft focus background, high resolution.","","0.5","להכין דוגמאות של פרסונות מעולמות תוכן שונים (קוסמטיקה, ייעוץ, מסעדנות).","","694c5fa8d729c9e2fad734fc","2025-12-24T21:48:24.437000","2025-12-24T21:48:24.437000","693824c5c1ad33c1f114ebd3","false"
"693d4c43a0fd0f3a209cbee1","69472955c43faff26cdb1f27","1","כותרת המפגש הראשון","מה נלמד היום באופן מפורט.","1. מטרה אופרטיבית ראשונה.
2. מטרה אופרטיבית שנייה.","4","2025-03-01","","","planned","מיקום המפגש","","","","","","","[excited] אנחנו מתחילים במפגש הראשון! [pauses] היום נניח את היסודות ל[TOPIC]. [thoughtful] שימו לב, זהו השלב הכי קריטי במסע שלנו.","","A minimalist flat vector illustration of [SESSION TOPIC], modern clean design, soft pastel blue and white colors, 4k.","","","דגשים פדגוגיים למרצה: איך לעורר סקרנות בשיעור זה.","","69472955b12dd535c0c323ba","2025-12-20T22:55:17.353000","2025-12-20T22:55:17.353000","694727c756f9d9629e85a36e","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","10","הצגת פרויקטים, משוב ודיון מסכם","מפגש סיום חגיגי ומשמעותי. כל משתתף יציג את יחידת הלימוד שפיתח, יקבל משוב מעמיתים ומהמרצה, וישתף ברפלקציה אישית על המסע. נסכם תובנות, נדון ביעילות הקורס ונחגוג את ההישגים. זהו הזמן להתחייב למשך דרך ולקבוע יעדים עתידיים.","1. הצגת יחידות לימוד מלאות שפותחו על ידי המשתתפים.
2. מתן ותקבלת משוב עמיתים בונה ומקצועי.
3. רפלקציה אישית על תהליך הלמידה והשינוי.
4. סיכום תובנות ודיון בהישגים.
5. מדידת יעילות הקורס, חדשנות ושביעות רצון.","4","2025-05-04","","","planned","מעבדת חדשנות פדגוגית","https://bdnhost.net/Resources/python_guide.html","","https://bdnhost.net/Resources/python_guide.html","https://bdnhost.net/Resources/python_guide.html","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/25afde8d9_audio_6945d4ffd3a7087c29b7865a.mp3","[excited] הגענו למפגש האחרון - והכי משמעותי! [pauses] זה הרגע שבו אתם מראים לעצמכם ולאחרים כמה גדלתם, כמה למדתם, כמה השתנתם. [thoughtful] כל אחד מכם בנה משהו מדהים - יחידת לימוד שמשלבת AI בצורה חכמה, יצירתית ואפקטיבית. [pauses] ועכשיו, הגיע הזמן לשתף, לקבל משוב, ולחגוג את ההצלחה. [whispers] אבל זכרו - זו לא הסוף של המסע, אלא רק ההתחלה. [excited] אתם עכשיו חלוצי AI בחינוך - לכו והובילו את המהפכה!","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/d43533013_media_6945d4ffd3a7087c29b7865a.png","A celebratory graduation scene in a modern classroom with teachers presenting their AI-powered educational projects, proud presentations on digital screens, applause and achievement atmosphere, certificates and success celebration, warm professional lighting, confetti and congratulations mood, 4k cinematic quality.","","","דגשים: צור אווירה חגיגית. הקדש זמן שווה לכל הצגה. עודד משוב חיובי וקונסטרוקטיבי. תעד הצלחות. חלק סיפורי השראה. סיים עם חזון לעתיד וקבלת תעודות.","","6945d4ffd3a7087c29b7865a","2025-12-19T22:43:11.056000","2025-12-21T17:21:24.505000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","9","הערכה, הטמעה ושיתוף קהילתי","מפגש אסטרטגי העוסק ביישום והטמעת AI בבית הספר. נלמד למדוד הצלחת שימוש ב-AI, לבנות תהליך הטמעה מושכל, להדריך צוותים ולפתח קהילת מורים לומדת. נכין כלי מדידה ותוכנית הטמעה שניתן ליישם מיד.","1. מדידת הצלחה: בניית מדדים ו-KPIs לשימוש ב-AI.
2. יצירת תהליך הטמעה מושכל בבית הספר.
3. פיתוח מיומנויות הדרכת צוותים ושיתוף ידע.
4. בניית קהילת מורים לומדת ומשתפת.
5. יצירת כלי מדידה מותאם וכתיבת תוכנית הטמעה.","4","2025-04-27","","","planned","מעבדת חדשנות פדגוגית","","","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/b77f130cf_audio_6945d4feafde486933316660.mp3","[thoughtful] מפגש תשיעי עוסק בשאלה הגדולה - איך לוקחים את כל מה שלמדנו ומטמיעים אותו בבית הספר? [pauses] כי להיות מורה בודד שמשתמש ב-AI זה נהדר, אבל לשנות את כל התרבות הארגונית? [excited] זה משחק חדש לגמרי! [pauses] נלמד איך למדוד הצלחה, איך להדריך עמיתים, איך להתמודד עם התנגדויות. [whispers] ובעיקר - איך לבנות קהילה של מורים שיודעים לשתף, ללמוד ולצמוח ביחד.","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/ae43c071e_media_6945d4feafde486933316660.png","A collaborative professional development scene showing teachers in a workshop sharing AI implementation strategies, digital whiteboards with metrics and KPIs, community building activities, teamwork and knowledge sharing, warm professional atmosphere, modern conference room setting, 4k photorealistic.","","","דגשים: הצג תהליכי הטמעה מוצלחים. דון בהתנגדויות ואיך להתמודד איתן. תן כלים מעשיים למדידה. עודד בניית קהילה. שתף משאבים להמשך למידה.","","6945d4feafde486933316660","2025-12-19T22:43:10.919000","2025-12-19T22:47:09.269000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","8","מגמות עתידיות וחדשנות טכנולוגית בחינוך","מבט אל העתיד של החינוך בעידן ה-AI. נכיר כלים חדשים כמו AI לקול, יצירת תלת-מימד ומציאות רבודה. נחקור את הכיתה ההיברידית והחכמה ונדון כיצד ישתנה מקצוע ההוראה בעשור הקרוב. נתכונן יחד לעתיד הדיגיטלי.","1. היכרות עם כלים חדשניים: AI לקול (Voice AI), יצירה תלת-מימדית, AR/VR.
2. הבנת מושג הכיתה ההיברידית והחכמה (Smart Classroom).
3. חיזוי שינויים במקצוע ההוראה בעשור הקרוב.
4. דיון באתגרים והזדמנויות בעתיד הדיגיטלי.
5. פיתוח אסטרטגיה אישית להתמודדות עם שינויים טכנולוגיים.","4","2025-04-20","","","planned","מעבדת חדשנות פדגוגית","","","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/d37039f78_audio_6945d4fe93cb82cdd6982258.mp3","[thoughtful] במפגש השמיני אנחנו מסתכלים קדימה. [pauses] לאן הולך החינוך? איך תיראה הכיתה שלנו בעוד עשר שנים? [excited] ואני מבטיח לכם - התשובות יותר מרתקות ממה שאתם חושבים! [pauses] נכיר כלים שנשמעים כמו מדע בדיוני - AI שמדבר כמו אדם, מציאות רבודה, יצירת עולמות תלת-מימד. [whispers] אבל האמת? רוב הדברים האלה כבר כאן. צריך רק לדעת איפה לחפש.","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/4897daa5a_media_6945d4fe93cb82cdd6982258.png","A futuristic educational scene showing holographic teachers, AI-powered smart classrooms, students wearing VR headsets, 3D learning objects floating in space, augmented reality overlays on physical books, sleek modern design, vibrant blue and silver tones, cinematic lighting, 8k ultra realistic.","","","דגשים: הצג טכנולוגיות עתידיות בווידאו. אפשר התנסות ב-AR/VR אם זמין. דון בחששות מהעתיד. שתף מחקרים עדכניים. עודד חשיבה על תפקיד המורה העתידי.","","6945d4fe93cb82cdd6982258","2025-12-19T22:43:10.800000","2025-12-19T22:47:11.775000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","7","פרויקט מעשי: בניית יחידת לימוד AI מלאה","מפגש מעשי משמעותי שבו כל משתתף בונה יחידת לימוד שלמה המשלבת AI. נתכנן מערך שיעורים, ניצור דפי פעילות, נבנה כלי הערכה ונשלב אלמנטים מולטימדיה. זוהי ההזדמנות להפוך את הידע לפרקטיקה ולקבל משוב מקבוצת העמיתים.","1. בחירת נושא והגדרת יעדים ליחידת לימוד.
2. בניית מערך שיעורים מלא עם שילוב AI.
3. יצירת דפי פעילות, מטלות וכלי הערכה.
4. שילוב תמונות, וידאו ואלמנטים אינטראקטיביים.
5. הצגת היחידה וקבלת משוב בונה מעמיתים.","4","2025-04-13","","","planned","מעבדת חדשנות פדגוגית","","","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/7980c2f50_audio_6945d4fea8fc7d5d59cd2d52.mp3","[excited] הגיע הזמן לקחת את הכפפה! [pauses] במפגש השביעי אתם הולכים לבנות משהו אמיתי - יחידת לימוד שלמה שתוכלו ליישם מחר בבוקר בכיתה. [thoughtful] זה המפגש שבו הכל מתחבר - כל מה שלמדנו עד כה הופך לתכנית פעולה קונקרטית. [pauses] תבחרו נושא, תבנו מערכי שיעור, תיצרו חומרים... [whispers] ואני מבטיח לכם - בסוף המפגש תצאו עם משהו שאתם גאים בו!","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/75da9218f_media_6945d4fea8fc7d5d59cd2d52.png","A creative workshop environment with teachers designing educational units on digital tablets and laptops, AI-generated lesson plans and materials displayed on screens, collaborative brainstorming atmosphere, colorful sticky notes and diagrams, modern bright workspace, 4k detailed.","","","דגשים: הקדש זמן רב לעבודה עצמאית. סייר בין המשתתפים ותן ייעוץ אישי. ארגן משוב עמיתים בזוגות. תעד את התהליך. צור מרחב לשיתוף אתגרים והצלחות.","","6945d4fea8fc7d5d59cd2d52","2025-12-19T22:43:10.663000","2025-12-19T22:47:15.828000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","6","AI בלמידה מבוססת פרויקטים וסימולציות","חקר עולם הלמידה החווייתית עם AI. נלמד לבנות סביבות מדומות לניסוי, סימולציות מדעיות/היסטוריות/לשוניות ומשימות אותנטיות. נבין כיצד AI תומך בפיתוח מיומנויות המאה ה-21 ומעודד חשיבה יצירתית.","1. בניית סביבות למידה מדומות באמצעות AI.
2. יצירת סימולציות בתחומי דעת שונים (מדע, היסטוריה, שפה).
3. שילוב AI ביצירת משימות אותנטיות ורלוונטיות.
4. תמיכה בפיתוח 21st Century Skills: שיתוף פעולה, יצירתיות, חשיבה ביקורתית.
5. בניית פרויקט למידה חווייתי עם רכיב AI.","4","2025-04-06","","","planned","מעבדת חדשנות פדגוגית","","","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/d2990d39f_audio_6945d4feb43579ea73d602bf.mp3","[excited] מפגש שישי מביא אותנו לעולם הלמידה החווייתית! [pauses] אתם יודעים מה ההבדל בין שיעור רגיל לשיעור מבוסס פרויקטים? [thoughtful] התלמידים עוברים מ'לצפות' ל'לעשות'. והנה כאן נכנס ה-AI... [pauses] נלמד לבנות סימולציות מדהימות - לטוס לחלל, לחזור להיסטוריה, לנתח ניסויים מדעיים. [whispers] הכיתה שלכם עומדת להפוך למעבדת חדשנות אמיתית!","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/abf5610f1_media_6945d4feb43579ea73d602bf.png","An immersive educational scene showing students interacting with AI-powered simulations and virtual environments, holographic historical scenes, scientific experiments in virtual reality, collaborative project-based learning, futuristic classroom setting, warm educational lighting, 4k photorealistic.","","","דגשים: הצג סימולציות מוכנות. תן למשתתפים לבנות סימולציה קטנה. דון ב-PBL ויתרונותיו. שתף דוגמאות ממקומות אחרים בעולם. עודד חשיבה על פרויקטים ארוכי טווח.","","6945d4feb43579ea73d602bf","2025-12-19T22:43:10.489000","2025-12-19T22:47:18.591000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","5","AI כיצרן תוצרים ויזואליים: תמונה, וידאו ונתונים","מפגש מרתק שפותח את עולם היצירה החזותית עם AI. נלמד ליצור תמונות באמצעות Midjourney ו-DALL·E, וידאו באמצעות כלים חדשניים, מצגות אוטומטיות וויזואליזציה של נתוני התקדמות. נתרגל יצירת חומרים ויזואליים למספר שיעורים.","1. שליטה ביצירת תמונות AI למטרות חינוכיות (Midjourney, DALL·E).
2. שימוש בכלים ליצירת וידאו חינוכי ואנימציות.
3. ניתוח וויזואליזציה של נתוני התקדמות תלמידים.
4. בניית מצגות אוטומטיות עם עיצוב מושלם.
5. יצירת סרטון קצר ומצגת AI למספר נושאי לימוד.","4","2025-03-30","","","planned","מעבדת חדשנות פדגוגית","","","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/bcc06b37d_audio_6945d4fecffac7852a8a57cd.mp3","[excited] מפגש מספר חמש הוא אחד המפגשים המהנים ביותר! [pauses] היום אנחנו הופכים ליוצרים ויזואליים. [thoughtful] תארו לעצמכם שאתם יכולים ליצור כל תמונה, כל וידאו, כל מצגת שתרצו, תוך דקות ספורות. [pauses] נלמד להשתמש ב-Midjourney וב-DALL·E, ליצור סרטונים מדהימים, ואפילו להפוך נתונים משעממים לגרפים מרהיבים. [whispers] האמת? אחרי המפגש הזה, המצגות שלכם לעולם לא יהיו אותו דבר.","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/2cc27a0f0_media_6945d4fecffac7852a8a57cd.png","A vibrant creative workspace showing AI-generated images, videos and presentations being created in real-time, multiple screens displaying visual content creation tools, colorful digital art pieces floating in 3D space, photorealistic render with creative studio lighting, 4k ultra detailed.","","","דגשים: הדגם כלים שונים live. אפשר למשתתפים להתנסות ביצירה. דון בזכויות יוצרים. הצג דוגמאות לפני/אחרי. שתף טיפים לפרומפטים ויזואליים טובים.","","6945d4fecffac7852a8a57cd","2025-12-19T22:43:10.363000","2025-12-19T22:47:20.889000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","4","אתיקה ואוריינות AI: שימוש אחראי וחשיבה ביקורתית","מפגש קריטי העוסק בממד האתי והאחראי של שימוש ב-AI בחינוך. נדון בפרטיות ואבטחת מידע, נלמד לזהות הטיות במודלים, נכיר את הרגולציה הקיימת ונפתח חשיבה ביקורתית כלפי תוצרי AI. נכתוב ביחד 'קוד אתי אישי למורה'.","1. הבנת סוגיות פרטיות ואבטחת מידע בעבודה עם AI.
2. זיהוי ומניעת הטיות (Bias) במודלים שפתיים.
3. היכרות עם רגולציה ונחיות משרד החינוך.
4. פיתוח חשיבה ביקורתית: 'לא כל מה ש-AI אומר נכון'.
5. כתיבת קוד אתי אישי לשימוש אחראי ב-AI.","4","2025-03-23","","","planned","מעבדת חדשנות פדגוגית","","","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/ec9b4525e_audio_6945d4fe8872ac1b833e6849.mp3","[thoughtful] הגענו למפגש מאוד חשוב. [pauses] עד כה למדנו מה ה-AI יכול לעשות עבורנו, אבל היום נדבר על משהו לא פחות קריטי - מה אנחנו צריכים לעשות עם ה-AI. [pauses] כי בעידן שבו הטכנולוגיה כל כך חזקה, האחריות שלנו כמחנכים גדלה פי כמה. [whispers] נדבר על פרטיות, על הטיות, על מה זה אומר להיות מורה אחראי בעידן ה-AI. [excited] וביחד, נכתוב קוד אתי משלנו!","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/f283537e8_media_6945d4fe8872ac1b833e6849.png","A thought-provoking conceptual image showing a balance scale with AI technology on one side and ethical principles on the other, surrounded by digital privacy shields and fairness symbols, muted professional color palette with blues and grays, minimalist design, 4k resolution, representing responsible AI use in education.","","","דגשים: הצג דוגמאות אמיתיות של הטיות. דון בדילמות אתיות דרך תרחישים. שתף הנחיות משרד החינוך. עודד דיון פתוח על חששות. סיים עם התחייבות אישית של כל משתתף.","","6945d4fe8872ac1b833e6849","2025-12-19T22:43:10.172000","2025-12-19T22:51:57.681000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","3","שילוב AI בתכנון שיעורים והערכה אוטומטית","למידה מעמיקה של תכנון פדגוגי משולב AI. נלמד לבנות מערכי שיעור מלאים, להתאים תוכן לתלמידים עם צרכים מיוחדים, ליצור מטלות עם קריטריוני הערכה ברורים ולהשתמש בכלי AI לניתוח מדדים והערכה אוטומטית.","1. בניית מערך שיעור מלא ומקצועי באמצעות AI.
2. התאמת תוכן לתלמידים עם צרכים מיוחדים (לקויות למידה, מחוננים).
3. יצירת מטלות מותאמות אישית עם קריטריוני הערכה.
4. שימוש ב-AI לניתוח נתונים והערכה אוטומטית.
5. פיתוח מיומנויות למידה מותאמת אישית וניתוח מדדים.","4","2025-03-16","","","planned","מעבדת חדשנות פדגוגית","","","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/9e21b003a_audio_6945d4fe98eb2f5e720c021a.mp3","[thoughtful] עכשיו כשאתם כבר שולטים ביצירת תוכן, הגיע הזמן לעלות רמה. [pauses] במפגש השלישי נלמד כיצד לתכנן שיעור שלם מהתחלה ועד הסוף, כשה-AI עובד איתנו בכל שלב. [excited] אבל זה לא הכל! [pauses] נגלה איך להתאים את השיעור לכל תלמיד ותלמיד, גם למי שמתקשה וגם למחוננים. [whispers] ואם תשאלו אותי, זו הקסם האמיתי של AI בחינוך - למידה מותאמת אישית לכולם!","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/d217c97de_media_6945d4fe98eb2f5e720c021a.png","A professional isometric 3D illustration of a digital lesson planning dashboard with AI analytics, colorful data visualization charts, personalized learning paths branching out like a tree, adaptive assessment tools, modern UI design, clean and organized layout, 4k resolution.","","","דגשים: הצג מערכי שיעור מוכנים לפני ואחרי שימוש ב-AI. דון בהתאמות לתלמידים עם צרכים מיוחדים. למד כלי הערכה דוגמת Rubrics. התאמן על מטלה אחת מכמה זוויות. הזמן משתתפים לשתף אתגרים.","","6945d4fe98eb2f5e720c021a","2025-12-19T22:43:10.015000","2025-12-19T22:52:02.103000","693824c5c1ad33c1f114ebd3","false"
